Dep_Airport,Arr_Airport,avg_duration,distance_type
DTW,PVD,103.0,Short Haul >1500Mi
DTW,PWM,107.0,Short Haul >1500Mi
DTW,RDU,93.0,Short Haul >1500Mi
DTW,RIC,94.0,Short Haul >1500Mi
DTW,ROC,72.0,Short Haul >1500Mi
DTW,RSW,163.0,Short Haul >1500Mi
DTW,SAN,279.0,Medium Haul <3000Mi
DTW,SAT,188.0,Short Haul >1500Mi
DTW,SAV,123.0,Short Haul >1500Mi
DTW,SBN,54.0,Short Haul >1500Mi
DTW,SCE,68.0,Short Haul >1500Mi
DTW,SDF,76.0,Short Haul >1500Mi
DTW,SEA,286.0,Medium Haul <3000Mi
DTW,SFO,296.0,Medium Haul <3000Mi
DTW,SJU,263.0,Medium Haul <3000Mi
DTW,SLC,226.0,Short Haul >1500Mi
DTW,SNA,286.5,Medium Haul <3000Mi
DTW,SRQ,166.0,Short Haul >1500Mi
DTW,STL,90.0,Short Haul >1500Mi
DTW,SYR,78.0,Short Haul >1500Mi
DTW,TPA,151.0,Short Haul >1500Mi
DTW,TVC,62.0,Short Haul >1500Mi
DTW,TYS,88.0,Short Haul >1500Mi
DTW,VPS,130.5,Short Haul >1500Mi
DVL,DEN,123.0,Short Haul >1500Mi
DVL,JMS,42.0,Short Haul >1500Mi
ECP,ATL,63.0,Short Haul >1500Mi
ECP,AUS,118.0,Short Haul >1500Mi
ECP,BNA,78.0,Short Haul >1500Mi
ECP,BWI,121.0,Short Haul >1500Mi
ECP,CLT,95.0,Short Haul >1500Mi
ECP,DAL,114.0,Short Haul >1500Mi
ECP,DCA,126.0,Short Haul >1500Mi
ECP,DEN,208.0,Short Haul >1500Mi
ECP,DFW,134.0,Short Haul >1500Mi
ECP,HOU,103.0,Short Haul >1500Mi
ECP,IAH,122.0,Short Haul >1500Mi
ECP,IND,106.0,Short Haul >1500Mi
ECP,MCI,127.0,Short Haul >1500Mi
ECP,MDW,128.0,Short Haul >1500Mi
ECP,ORD,154.5,Short Haul >1500Mi
ECP,PHL,148.0,Short Haul >1500Mi
ECP,STL,104.0,Short Haul >1500Mi
EGE,ATL,175.5,Short Haul >1500Mi
EGE,AUS,139.0,Short Haul >1500Mi
EGE,DEN,66.0,Short Haul >1500Mi
EGE,DFW,122.0,Short Haul >1500Mi
EGE,EWR,230.0,Medium Haul <3000Mi
EGE,IAH,149.5,Short Haul >1500Mi
EGE,JFK,236.5,Medium Haul <3000Mi
EGE,LAX,137.0,Short Haul >1500Mi
EGE,LGA,219.5,Medium Haul <3000Mi
EGE,MIA,247.0,Medium Haul <3000Mi
EGE,ORD,159.0,Short Haul >1500Mi
EGE,PHX,109.5,Short Haul >1500Mi
EGE,SFO,155.0,Short Haul >1500Mi
EKO,SLC,57.0,Short Haul >1500Mi
ELM,DTW,76.0,Short Haul >1500Mi
ELM,PGD,178.0,Short Haul >1500Mi
ELM,PIE,159.0,Short Haul >1500Mi
ELM,SFB,147.0,Short Haul >1500Mi
ELP,ATL,172.0,Short Haul >1500Mi
ELP,AUS,89.0,Short Haul >1500Mi
ELP,DAL,94.0,Short Haul >1500Mi
ELP,DEN,104.0,Short Haul >1500Mi
ELP,DFW,101.0,Short Haul >1500Mi
ELP,HOU,102.0,Short Haul >1500Mi
ELP,IAH,115.0,Short Haul >1500Mi
ELP,LAS,104.0,Short Haul >1500Mi
ELP,LAX,127.0,Short Haul >1500Mi
ELP,LGB,114.0,Short Haul >1500Mi
ELP,MCO,199.5,Medium Haul <3000Mi
ELP,ORD,180.0,Short Haul >1500Mi
ELP,PHX,78.0,Short Haul >1500Mi
ELP,SAN,106.0,Short Haul >1500Mi
ELP,SAT,79.0,Short Haul >1500Mi
ELP,SEA,215.0,Short Haul >1500Mi
ERI,ORD,112.0,Short Haul >1500Mi
ESC,DTW,69.0,Short Haul >1500Mi
ESC,IMT,31.0,Short Haul >1500Mi
ESC,MSP,69.0,Short Haul >1500Mi
EUG,AZA,147.5,Short Haul >1500Mi
EUG,BUR,112.0,Short Haul >1500Mi
EUG,DEN,147.0,Short Haul >1500Mi
EUG,DFW,217.0,Medium Haul <3000Mi
EUG,LAS,114.0,Short Haul >1500Mi
EUG,LAX,130.0,Short Haul >1500Mi
EUG,OAK,86.0,Short Haul >1500Mi
EUG,PHX,145.0,Short Haul >1500Mi
EUG,SAN,139.0,Short Haul >1500Mi
EUG,SEA,72.5,Short Haul >1500Mi
EUG,SFO,92.0,Short Haul >1500Mi
EUG,SJC,87.0,Short Haul >1500Mi
EUG,SLC,108.0,Short Haul >1500Mi
EUG,SNA,130.0,Short Haul >1500Mi
EVV,ATL,78.0,Short Haul >1500Mi
EVV,DFW,129.0,Short Haul >1500Mi
EVV,SFB,113.5,Short Haul >1500Mi
EVV,VPS,88.0,Short Haul >1500Mi
EWN,CLT,76.0,Short Haul >1500Mi
EWN,DCA,80.0,Short Haul >1500Mi
EWR,ABQ,277.0,Medium Haul <3000Mi
EWR,ALB,63.0,Short Haul >1500Mi
EWR,ANC,454.0,Long Haul <6000Mi
EWR,ATL,137.0,Short Haul >1500Mi
EWR,AUS,238.0,Medium Haul <3000Mi
EWR,AVL,119.0,Short Haul >1500Mi
EWR,AVP,52.0,Short Haul >1500Mi
EWR,BGR,90.0,Short Haul >1500Mi
EWR,BNA,141.0,Short Haul >1500Mi
EWR,BOS,69.0,Short Haul >1500Mi
EWR,BQN,228.0,Medium Haul <3000Mi
EWR,BTV,75.0,Short Haul >1500Mi
EWR,BUF,79.0,Short Haul >1500Mi
EWR,BZN,282.0,Medium Haul <3000Mi
EWR,CHS,122.0,Short Haul >1500Mi
EWR,CLE,94.0,Short Haul >1500Mi
EWR,CLT,115.0,Short Haul >1500Mi
EWR,CMH,108.0,Short Haul >1500Mi
EWR,CVG,122.0,Short Haul >1500Mi
EWR,DCA,76.0,Short Haul >1500Mi
EWR,DEN,251.0,Medium Haul <3000Mi
EWR,DFW,227.0,Short Haul >1500Mi
EWR,DSM,168.0,Short Haul >1500Mi
EWR,DTW,109.0,Short Haul >1500Mi
EWR,EGE,272.0,Medium Haul <3000Mi
EWR,EYW,204.0,Short Haul >1500Mi
EWR,FLL,177.0,Short Haul >1500Mi
EWR,GRR,125.0,Short Haul >1500Mi
EWR,GSO,102.0,Short Haul >1500Mi
EWR,GSP,120.0,Short Haul >1500Mi
EWR,HDN,269.0,Medium Haul <3000Mi
EWR,HHH,131.0,Short Haul >1500Mi
EWR,HNL,654.0,Long Haul <6000Mi
EWR,IAD,75.0,Short Haul >1500Mi
EWR,IAH,226.0,Short Haul >1500Mi
EWR,ILM,104.0,Short Haul >1500Mi
EWR,IND,128.0,Short Haul >1500Mi
EWR,ITH,60.0,Short Haul >1500Mi
EWR,JAC,286.0,Medium Haul <3000Mi
EWR,JAX,145.0,Short Haul >1500Mi
EWR,LAS,327.0,Medium Haul <3000Mi
EWR,LAX,354.0,Medium Haul <3000Mi
EWR,MCI,188.0,Short Haul >1500Mi
EWR,MCO,166.0,Short Haul >1500Mi
EWR,MDT,59.0,Short Haul >1500Mi
EWR,MEM,169.0,Short Haul >1500Mi
EWR,MHT,69.0,Short Haul >1500Mi
EWR,MIA,182.0,Short Haul >1500Mi
EWR,MKE,144.0,Short Haul >1500Mi
EWR,MSN,148.0,Short Haul >1500Mi
EWR,MSP,170.0,Short Haul >1500Mi
EWR,MSY,189.0,Short Haul >1500Mi
EWR,MTJ,295.5,Medium Haul <3000Mi
EWR,MYR,110.0,Short Haul >1500Mi
EWR,OAK,358.0,Medium Haul <3000Mi
EWR,OGG,685.0,Long Haul <6000Mi
EWR,OMA,184.0,Short Haul >1500Mi
EWR,ORD,149.0,Short Haul >1500Mi
EWR,ORF,79.0,Short Haul >1500Mi
EWR,PBI,171.0,Short Haul >1500Mi
EWR,PDX,351.0,Medium Haul <3000Mi
EWR,PHL,57.0,Short Haul >1500Mi
EWR,PHX,316.0,Medium Haul <3000Mi
EWR,PIT,84.0,Short Haul >1500Mi
EWR,PSP,347.0,Medium Haul <3000Mi
EWR,PVD,62.0,Short Haul >1500Mi
EWR,PWM,75.5,Short Haul >1500Mi
EWR,RDU,97.0,Short Haul >1500Mi
EWR,RIC,86.0,Short Haul >1500Mi
EWR,RNO,353.0,Medium Haul <3000Mi
EWR,ROC,75.0,Short Haul >1500Mi
EWR,RSW,180.0,Short Haul >1500Mi
EWR,SAN,348.0,Medium Haul <3000Mi
EWR,SAT,242.0,Medium Haul <3000Mi
EWR,SAV,136.0,Short Haul >1500Mi
EWR,SBN,127.0,Short Haul >1500Mi
EWR,SCE,55.0,Short Haul >1500Mi
EWR,SDF,134.0,Short Haul >1500Mi
EWR,SEA,358.0,Medium Haul <3000Mi
EWR,SFO,364.0,Medium Haul <3000Mi
EWR,SJU,229.0,Medium Haul <3000Mi
EWR,SLC,301.0,Medium Haul <3000Mi
EWR,SMF,360.0,Medium Haul <3000Mi
EWR,SNA,354.0,Medium Haul <3000Mi
EWR,SRQ,175.0,Short Haul >1500Mi
EWR,STL,158.0,Short Haul >1500Mi
EWR,STT,229.0,Medium Haul <3000Mi
EWR,SYR,65.0,Short Haul >1500Mi
EWR,TPA,170.0,Short Haul >1500Mi
EWR,TVC,148.0,Short Haul >1500Mi
EWR,TYS,117.0,Short Haul >1500Mi
EWR,VPS,165.0,Short Haul >1500Mi
EYW,ATL,116.0,Short Haul >1500Mi
EYW,AVL,119.0,Short Haul >1500Mi
EYW,BNA,144.5,Short Haul >1500Mi
EYW,BOS,199.0,Short Haul >1500Mi
EYW,CLT,132.0,Short Haul >1500Mi
EYW,CVG,157.0,Short Haul >1500Mi
EYW,DCA,164.0,Short Haul >1500Mi
EYW,DFW,185.0,Short Haul >1500Mi
EYW,EWR,191.0,Short Haul >1500Mi
EYW,IAD,154.0,Short Haul >1500Mi
EYW,IAH,171.0,Short Haul >1500Mi
EYW,IND,165.0,Short Haul >1500Mi
EYW,LGA,183.0,Short Haul >1500Mi
EYW,MIA,47.0,Short Haul >1500Mi
EYW,ORD,207.0,Short Haul >1500Mi
EYW,PHL,173.0,Short Haul >1500Mi
EYW,PIE,56.0,Short Haul >1500Mi
EYW,PIT,164.0,Short Haul >1500Mi
EYW,SFB,63.0,Short Haul >1500Mi
FAI,ANC,64.0,Short Haul >1500Mi
FAI,MSP,303.0,Medium Haul <3000Mi
FAI,ORD,346.0,Medium Haul <3000Mi
FAI,SEA,218.0,Medium Haul <3000Mi
FAR,AZA,182.0,Short Haul >1500Mi
FAR,BNA,136.0,Short Haul >1500Mi
FAR,DEN,123.0,Short Haul >1500Mi
FAR,DFW,157.0,Short Haul >1500Mi
FAR,LAS,186.0,Short Haul >1500Mi
FAR,MCO,218.0,Medium Haul <3000Mi
FAR,MSP,61.0,Short Haul >1500Mi
FAR,ORD,114.0,Short Haul >1500Mi
FAR,PHX,202.5,Short Haul >1500Mi
FAR,PIE,197.0,Medium Haul <3000Mi
FAR,SFB,202.0,Medium Haul <3000Mi
FAT,DEN,131.0,Short Haul >1500Mi
FAT,DFW,186.0,Short Haul >1500Mi
FAT,LAS,68.0,Short Haul >1500Mi
FAT,LAX,70.0,Short Haul >1500Mi
FAT,ORD,224.0,Medium Haul <3000Mi
FAT,PDX,111.0,Short Haul >1500Mi
FAT,PHX,96.0,Short Haul >1500Mi
FAT,SAN,74.0,Short Haul >1500Mi
FAT,SEA,133.0,Short Haul >1500Mi
FAT,SFO,55.0,Short Haul >1500Mi
FAT,SLC,92.0,Short Haul >1500Mi
FAY,ATL,81.0,Short Haul >1500Mi
FAY,CLT,60.0,Short Haul >1500Mi
FAY,DFW,185.0,Short Haul >1500Mi
FCA,AZA,162.0,Short Haul >1500Mi
FCA,DEN,127.0,Short Haul >1500Mi
FCA,DFW,207.0,Short Haul >1500Mi
FCA,IAH,223.0,Medium Haul <3000Mi
FCA,LAS,142.0,Short Haul >1500Mi
FCA,LAX,176.0,Short Haul >1500Mi
FCA,MSP,152.0,Short Haul >1500Mi
FCA,OAK,143.0,Short Haul >1500Mi
FCA,ORD,199.5,Short Haul >1500Mi
FCA,SAN,181.0,Short Haul >1500Mi
FCA,SEA,90.0,Short Haul >1500Mi
FCA,SFO,148.0,Short Haul >1500Mi
FCA,SLC,101.0,Short Haul >1500Mi
FLG,DFW,137.0,Short Haul >1500Mi
FLG,PHX,52.0,Short Haul >1500Mi
FLL,ABE,169.5,Short Haul >1500Mi
FLL,ACY,146.0,Short Haul >1500Mi
FLL,ALB,175.0,Short Haul >1500Mi
FLL,ATL,110.0,Short Haul >1500Mi
FLL,ATW,205.0,Short Haul >1500Mi
FLL,AUS,179.0,Short Haul >1500Mi
FLL,AVL,115.5,Short Haul >1500Mi
FLL,BDL,173.0,Short Haul >1500Mi
FLL,BGR,200.0,Short Haul >1500Mi
FLL,BLV,165.0,Short Haul >1500Mi
FLL,BNA,135.0,Short Haul >1500Mi
FLL,BOS,186.0,Short Haul >1500Mi
FLL,BQN,142.0,Short Haul >1500Mi
FLL,BUF,175.0,Short Haul >1500Mi
FLL,BWI,143.0,Short Haul >1500Mi
FLL,CAK,160.5,Short Haul >1500Mi
FLL,CHA,508.0,Short Haul >1500Mi
FLL,CHS,96.0,Short Haul >1500Mi
FLL,CID,199.0,Short Haul >1500Mi
FLL,CLE,166.0,Short Haul >1500Mi
FLL,CLT,119.0,Short Haul >1500Mi
FLL,CMH,151.0,Short Haul >1500Mi
FLL,CVG,151.0,Short Haul >1500Mi
FLL,DAL,179.0,Short Haul >1500Mi
FLL,DCA,144.0,Short Haul >1500Mi
FLL,DEN,261.0,Medium Haul <3000Mi
FLL,DFW,190.0,Short Haul >1500Mi
FLL,DSM,203.0,Short Haul >1500Mi
FLL,DTW,175.0,Short Haul >1500Mi
FLL,EWR,172.0,Short Haul >1500Mi
FLL,FNT,185.0,Short Haul >1500Mi
FLL,FSD,235.0,Medium Haul <3000Mi
FLL,GRR,184.0,Short Haul >1500Mi
FLL,GSP,107.5,Short Haul >1500Mi
FLL,HDN,288.0,Medium Haul <3000Mi
FLL,HOU,160.0,Short Haul >1500Mi
FLL,HPN,172.0,Short Haul >1500Mi
FLL,IAD,144.0,Short Haul >1500Mi
FLL,IAH,166.0,Short Haul >1500Mi
FLL,IND,161.0,Short Haul >1500Mi
FLL,ISP,170.0,Short Haul >1500Mi
FLL,JAX,75.0,Short Haul >1500Mi
FLL,JFK,168.0,Short Haul >1500Mi
FLL,LAS,319.0,Medium Haul <3000Mi
FLL,LAX,341.0,Medium Haul <3000Mi
FLL,LCK,151.5,Short Haul >1500Mi
FLL,LEX,143.0,Short Haul >1500Mi
FLL,LGA,166.0,Short Haul >1500Mi
FLL,MCI,194.0,Short Haul >1500Mi
FLL,MCO,61.0,Short Haul >1500Mi
FLL,MDT,171.0,Short Haul >1500Mi
FLL,MDW,183.0,Short Haul >1500Mi
FLL,MEM,145.0,Short Haul >1500Mi
FLL,MKE,191.0,Short Haul >1500Mi
FLL,MSP,223.0,Short Haul >1500Mi
FLL,MSY,120.0,Short Haul >1500Mi
FLL,MYR,98.0,Short Haul >1500Mi
FLL,ORD,194.0,Short Haul >1500Mi
FLL,ORF,126.0,Short Haul >1500Mi
FLL,ORH,176.0,Short Haul >1500Mi
FLL,PBG,188.0,Short Haul >1500Mi
FLL,PDX,384.0,Medium Haul <3000Mi
FLL,PHL,158.0,Short Haul >1500Mi
FLL,PHX,306.0,Medium Haul <3000Mi
FLL,PIA,181.0,Short Haul >1500Mi
FLL,PIE,75.0,Short Haul >1500Mi
FLL,PIT,153.0,Short Haul >1500Mi
FLL,PNS,104.0,Short Haul >1500Mi
FLL,PVD,175.0,Short Haul >1500Mi
FLL,RDU,120.0,Short Haul >1500Mi
FLL,RIC,131.0,Short Haul >1500Mi
FLL,SAN,334.0,Medium Haul <3000Mi
FLL,SAT,185.5,Short Haul >1500Mi
FLL,SDF,144.0,Short Haul >1500Mi
FLL,SEA,393.0,Medium Haul <3000Mi
FLL,SFO,370.0,Medium Haul <3000Mi
FLL,SJU,148.0,Short Haul >1500Mi
FLL,SLC,305.0,Medium Haul <3000Mi
FLL,STL,169.0,Short Haul >1500Mi
FLL,STT,152.0,Short Haul >1500Mi
FLL,STX,155.0,Short Haul >1500Mi
FLL,SWF,187.5,Short Haul >1500Mi
FLL,SYR,183.0,Short Haul >1500Mi
FLL,TPA,58.0,Short Haul >1500Mi
FLL,TTN,165.0,Short Haul >1500Mi
FLL,TYS,121.0,Short Haul >1500Mi
FLL,USA,117.0,Short Haul >1500Mi
FLL,XNA,179.0,Short Haul >1500Mi
FNT,AZA,244.0,Medium Haul <3000Mi
FNT,BNA,99.0,Short Haul >1500Mi
FNT,FLL,176.0,Short Haul >1500Mi
FNT,JAX,139.5,Short Haul >1500Mi
FNT,LAS,257.0,Medium Haul <3000Mi
FNT,ORD,77.0,Short Haul >1500Mi
FNT,PGD,174.0,Short Haul >1500Mi
FNT,PIE,165.0,Short Haul >1500Mi
FNT,SAV,118.5,Short Haul >1500Mi
FNT,SFB,153.0,Short Haul >1500Mi
FNT,SRQ,171.5,Short Haul >1500Mi
FOD,MCW,35.0,Short Haul >1500Mi
FOD,ORD,81.0,Short Haul >1500Mi
FSD,ATL,145.0,Short Haul >1500Mi
FSD,AUS,137.0,Short Haul >1500Mi
FSD,AZA,165.0,Short Haul >1500Mi
FSD,BNA,119.0,Short Haul >1500Mi
FSD,CLT,155.0,Short Haul >1500Mi
FSD,DEN,104.0,Short Haul >1500Mi
FSD,DFW,130.0,Short Haul >1500Mi
FSD,FLL,206.0,Medium Haul <3000Mi
FSD,LAS,174.0,Short Haul >1500Mi
FSD,LAX,204.0,Short Haul >1500Mi
FSD,MSP,61.0,Short Haul >1500Mi
FSD,ORD,100.0,Short Haul >1500Mi
FSD,PGD,197.0,Short Haul >1500Mi
FSD,PHX,171.0,Short Haul >1500Mi
FSD,PIE,179.0,Short Haul >1500Mi
FSD,SAN,195.0,Short Haul >1500Mi
FSD,SFB,182.0,Short Haul >1500Mi
FSM,DFW,72.0,Short Haul >1500Mi
FWA,ATL,102.0,Short Haul >1500Mi
FWA,AZA,226.0,Medium Haul <3000Mi
FWA,DFW,152.0,Short Haul >1500Mi
FWA,LAS,244.0,Medium Haul <3000Mi
FWA,MSP,100.0,Short Haul >1500Mi
FWA,MYR,95.5,Short Haul >1500Mi
FWA,ORD,64.5,Short Haul >1500Mi
FWA,PGD,147.0,Short Haul >1500Mi
FWA,PIE,133.0,Short Haul >1500Mi
FWA,SFB,130.0,Short Haul >1500Mi
FWA,SRQ,142.0,Short Haul >1500Mi
GCC,DEN,77.0,Short Haul >1500Mi
GCK,DFW,88.0,Short Haul >1500Mi
GEG,ATL,249.0,Medium Haul <3000Mi
GEG,AZA,157.0,Short Haul >1500Mi
GEG,BOI,64.0,Short Haul >1500Mi
GEG,DEN,128.0,Short Haul >1500Mi
GEG,DFW,210.0,Short Haul >1500Mi
GEG,LAS,131.0,Short Haul >1500Mi
GEG,LAX,163.0,Short Haul >1500Mi
GEG,MKE,190.0,Short Haul >1500Mi
GEG,MSP,165.0,Short Haul >1500Mi
GEG,OAK,120.0,Short Haul >1500Mi
GEG,ORD,196.0,Short Haul >1500Mi
GEG,PDX,71.0,Short Haul >1500Mi
GEG,PHX,151.0,Short Haul >1500Mi
GEG,SAN,166.0,Short Haul >1500Mi
GEG,SEA,72.0,Short Haul >1500Mi
GEG,SFO,136.0,Short Haul >1500Mi
GEG,SJC,121.0,Short Haul >1500Mi
GEG,SLC,97.0,Short Haul >1500Mi
GEG,SMF,104.0,Short Haul >1500Mi
GEG,SNA,159.0,Short Haul >1500Mi
GFK,AZA,191.5,Short Haul >1500Mi
GFK,LAS,186.5,Short Haul >1500Mi
GFK,MSP,70.0,Short Haul >1500Mi
GFK,SFB,215.0,Medium Haul <3000Mi
GGG,DFW,63.0,Short Haul >1500Mi
GJT,AZA,87.5,Short Haul >1500Mi
GJT,DEN,71.0,Short Haul >1500Mi
GJT,DFW,126.0,Short Haul >1500Mi
GJT,LAS,86.0,Short Haul >1500Mi
GJT,LAX,115.0,Short Haul >1500Mi
GJT,PHX,95.0,Short Haul >1500Mi
GNV,ATL,71.0,Short Haul >1500Mi
GNV,BNA,92.0,Short Haul >1500Mi
GNV,CLT,89.0,Short Haul >1500Mi
GNV,DFW,164.0,Short Haul >1500Mi
GNV,MIA,69.0,Short Haul >1500Mi
GPT,ATL,76.0,Short Haul >1500Mi
GPT,CLT,109.0,Short Haul >1500Mi
GPT,DFW,110.0,Short Haul >1500Mi
GPT,SFB,88.0,Short Haul >1500Mi
GRB,ATL,127.0,Short Haul >1500Mi
GRB,DEN,155.0,Short Haul >1500Mi
GRB,DTW,70.0,Short Haul >1500Mi
GRB,MCO,178.5,Short Haul >1500Mi
GRB,MSP,67.0,Short Haul >1500Mi
GRB,ORD,70.0,Short Haul >1500Mi
GRI,AZA,143.0,Short Haul >1500Mi
GRI,DFW,110.0,Short Haul >1500Mi
GRI,LAS,153.0,Short Haul >1500Mi
GRK,DFW,58.0,Short Haul >1500Mi
GRR,ATL,112.0,Short Haul >1500Mi
GRR,AUS,166.0,Short Haul >1500Mi
GRR,AZA,231.5,Medium Haul <3000Mi
GRR,BNA,94.0,Short Haul >1500Mi
GRR,BOS,118.0,Short Haul >1500Mi
GRR,BWI,88.0,Short Haul >1500Mi
GRR,CLT,109.0,Short Haul >1500Mi
GRR,DCA,102.0,Short Haul >1500Mi
GRR,DEN,167.0,Short Haul >1500Mi
GRR,DFW,159.0,Short Haul >1500Mi
GRR,DTW,49.0,Short Haul >1500Mi
GRR,EWR,112.0,Short Haul >1500Mi
GRR,FLL,190.0,Short Haul >1500Mi
GRR,IAH,171.0,Short Haul >1500Mi
GRR,LAS,246.0,Medium Haul <3000Mi
GRR,LAX,263.5,Medium Haul <3000Mi
GRR,LGA,110.0,Short Haul >1500Mi
GRR,MCO,161.0,Short Haul >1500Mi
GRR,MDW,51.0,Short Haul >1500Mi
GRR,MIA,184.5,Short Haul >1500Mi
GRR,MSP,87.0,Short Haul >1500Mi
GRR,ORD,62.0,Short Haul >1500Mi
GRR,PDX,257.5,Medium Haul <3000Mi
GRR,PGD,170.0,Short Haul >1500Mi
GRR,PHL,103.0,Short Haul >1500Mi
GRR,PHX,246.0,Medium Haul <3000Mi
GRR,PIE,159.0,Short Haul >1500Mi
GRR,RSW,180.0,Short Haul >1500Mi
GRR,SAV,121.0,Short Haul >1500Mi
GRR,SFB,153.0,Short Haul >1500Mi
GRR,SRQ,163.0,Short Haul >1500Mi
GRR,TPA,161.0,Short Haul >1500Mi
GRR,VPS,135.5,Short Haul >1500Mi
GSO,ATL,72.0,Short Haul >1500Mi
GSO,CLT,52.0,Short Haul >1500Mi
GSO,DCA,67.0,Short Haul >1500Mi
GSO,DEN,232.5,Short Haul >1500Mi
GSO,DFW,179.0,Short Haul >1500Mi
GSO,DTW,95.0,Short Haul >1500Mi
GSO,EWR,98.0,Short Haul >1500Mi
GSO,LGA,92.0,Short Haul >1500Mi
GSO,MIA,121.0,Short Haul >1500Mi
GSO,ORD,126.0,Short Haul >1500Mi
GSO,PHL,80.0,Short Haul >1500Mi
GSO,PIE,104.0,Short Haul >1500Mi
GSO,SFB,93.0,Short Haul >1500Mi
GSP,ATL,54.0,Short Haul >1500Mi
GSP,BWI,78.0,Short Haul >1500Mi
GSP,CLT,59.0,Short Haul >1500Mi
GSP,DCA,88.0,Short Haul >1500Mi
GSP,DEN,223.0,Short Haul >1500Mi
GSP,DFW,160.0,Short Haul >1500Mi
GSP,DTW,99.0,Short Haul >1500Mi
GSP,EWR,114.0,Short Haul >1500Mi
GSP,FLL,109.0,Short Haul >1500Mi
GSP,HOU,137.0,Short Haul >1500Mi
GSP,IAH,141.0,Short Haul >1500Mi
GSP,LGA,110.0,Short Haul >1500Mi
GSP,MIA,109.0,Short Haul >1500Mi
GSP,ORD,120.0,Short Haul >1500Mi
GSP,PHL,100.0,Short Haul >1500Mi
GSP,PIE,86.0,Short Haul >1500Mi
GSP,SBN,97.5,Short Haul >1500Mi
GSP,SFB,80.0,Short Haul >1500Mi
GST,JNU,32.0,Short Haul >1500Mi
GTF,AZA,144.0,Short Haul >1500Mi
GTF,DEN,114.0,Short Haul >1500Mi
GTF,LAS,132.0,Short Haul >1500Mi
GTF,MSP,139.0,Short Haul >1500Mi
GTF,ORD,172.5,Short Haul >1500Mi
GTF,SEA,105.0,Short Haul >1500Mi
GTF,SLC,89.0,Short Haul >1500Mi
GTR,ATL,66.0,Short Haul >1500Mi
GUC,DEN,69.0,Short Haul >1500Mi
GUC,DFW,116.0,Short Haul >1500Mi
GUM,HNL,425.0,Long Haul <6000Mi
GUM,SPN,43.0,Short Haul >1500Mi
HDN,ATL,177.0,Short Haul >1500Mi
HDN,BNA,157.0,Short Haul >1500Mi
HDN,BOS,232.5,Medium Haul <3000Mi
HDN,DAL,120.0,Short Haul >1500Mi
HDN,DEN,59.0,Short Haul >1500Mi
HDN,DFW,129.0,Short Haul >1500Mi
HDN,EWR,234.0,Medium Haul <3000Mi
HDN,FLL,238.0,Medium Haul <3000Mi
HDN,IAD,201.0,Medium Haul <3000Mi
HDN,IAH,158.0,Short Haul >1500Mi
HDN,LAX,148.0,Short Haul >1500Mi
HDN,MSP,122.5,Short Haul >1500Mi
HDN,ORD,156.0,Short Haul >1500Mi
HDN,SAN,142.5,Short Haul >1500Mi
HDN,SFO,152.0,Short Haul >1500Mi
HGR,MYR,79.0,Short Haul >1500Mi
HGR,PIE,137.0,Short Haul >1500Mi
HGR,SFB,124.5,Short Haul >1500Mi
HHH,ATL,71.0,Short Haul >1500Mi
HHH,BOS,147.0,Short Haul >1500Mi
HHH,CLT,70.0,Short Haul >1500Mi
HHH,DCA,94.0,Short Haul >1500Mi
HHH,DFW,163.0,Short Haul >1500Mi
HHH,EWR,132.0,Short Haul >1500Mi
HHH,LGA,120.0,Short Haul >1500Mi
HHH,ORD,143.0,Short Haul >1500Mi
HHH,PHL,113.0,Short Haul >1500Mi
HIB,INL,37.0,Short Haul >1500Mi
HIB,MSP,53.0,Short Haul >1500Mi
HLN,DEN,114.0,Short Haul >1500Mi
HLN,SEA,106.0,Short Haul >1500Mi
HLN,SLC,85.0,Short Haul >1500Mi
HNL,ANC,359.0,Medium Haul <3000Mi
HNL,ATL,508.0,Long Haul <6000Mi
HNL,AUS,441.0,Long Haul <6000Mi
HNL,BOS,575.0,Long Haul <6000Mi
HNL,DEN,391.0,Long Haul <6000Mi
HNL,DFW,423.0,Long Haul <6000Mi
HNL,DTW,508.0,Long Haul <6000Mi
HNL,EWR,563.0,Long Haul <6000Mi
HNL,GUM,456.0,Long Haul <6000Mi
HNL,IAD,542.0,Long Haul <6000Mi
HNL,IAH,443.0,Long Haul <6000Mi
HNL,ITO,55.0,Short Haul >1500Mi
HNL,JFK,576.0,Long Haul <6000Mi
HNL,KOA,48.0,Short Haul >1500Mi
HNL,LAS,337.5,Medium Haul <3000Mi
HNL,LAX,320.0,Medium Haul <3000Mi
HNL,LGB,317.0,Medium Haul <3000Mi
HNL,LIH,42.0,Short Haul >1500Mi
HNL,MSP,460.0,Long Haul <6000Mi
HNL,OAK,304.0,Medium Haul <3000Mi
HNL,OGG,42.0,Short Haul >1500Mi
HNL,ONT,330.0,Medium Haul <3000Mi
HNL,ORD,472.0,Long Haul <6000Mi
HNL,PAE,342.5,Medium Haul <3000Mi
HNL,PDX,326.0,Medium Haul <3000Mi
HNL,PHX,350.0,Medium Haul <3000Mi
HNL,PPG,341.0,Medium Haul <3000Mi
HNL,SAN,323.0,Medium Haul <3000Mi
HNL,SEA,344.0,Medium Haul <3000Mi
HNL,SFO,300.0,Medium Haul <3000Mi
HNL,SJC,304.0,Medium Haul <3000Mi
